NASA MEaSUREs project: Extended Solid Earth Science ESDR System (ESESES)
Station velocities and uncertainties 
Derived from daily displacement time series - combined product (weighted mean)
Uncertainties include the effects of colored noise in daily time series
The north, east and up velocities are assumed to be uncorrelated 
Note: Velocities are given only for stations with a minimum of 2.5 years of data
The reference frame is IGS14 (ITRF2014)
Reference: 
Bock, Y., Moore, A.W., Argus, D. F., Fang, P., Jiang, S., Kedar, S., Knox, S.A. Liu, Z. & Sullivan A. (2021), 
Extended Solid Earth Science ESDR System (ES3): Algorithm Theoretical Basis Document: Chapter 4.2
http://garner.ucsd.edu/pub/measuresESESES_products/ATBD/ESESES-ATBD.pdf (username:anonymous; password: your e-mail address)

Velocity units: mm/yr
Ellipsoid Height units: meters
Lat/Long: decimal degrees

Site Longitude   Latitude   Height      Nvel     Evel     Uvel   Nerr   Eerr   Uerr
salu 315.78752081 -2.59345843   18.974    12.17     -4.2    -0.47   0.07   0.07   0.19 
salv 321.48764087 -13.00866992   35.747    12.15    -3.74    -0.07   0.23   0.15   0.43 
sama 285.81290707 11.22524757   22.707    16.34    10.03    -3.82   0.53   0.54   2.56 
samm 237.96682715 47.5398632    7.144    -8.51    -9.66    -1.47   0.14   0.13   0.34 
samo 188.26158092 -13.84921194   76.865    33.46   -65.44     -0.6   0.06    0.1   0.15 
samp 98.71471767 3.62161132    2.101    -0.86    30.55   -15.35   0.54   0.57   0.67 
san0 278.28427738 12.58045003   10.070      7.3    12.79    -0.85   0.06   0.05   0.14 
sant 289.33144319 -33.15029016  723.030    16.38    20.37     2.53   0.07   0.09   0.13 
saob 238.55281934 36.76530167  359.820    23.04   -39.91     0.33   0.08   0.09   0.14 
sask 253.60164615 52.19625514  578.884    -8.08   -16.54      0.0   0.04   0.04   0.21 
sass 13.64329184 54.51359036   68.215    15.23    18.81     0.95   0.07   0.05   0.29 
sats 236.45877285 46.96565427   -7.677    -4.22    -5.77     2.44   0.23   0.37   0.68 
sav1 278.30366549 32.13859992    8.419     2.47   -12.51    -0.33   0.14   0.13   0.37 
sav5 278.3036643 32.13860016    8.589      2.7   -12.95    -2.96   0.12    0.1   0.42 
savo 321.56774604 -12.93924596   76.304    12.64    -4.45     0.08   0.07   0.06   0.16 
sawc 241.04683649 37.68989685 2440.257    -2.51   -22.68     3.74   0.08   0.22   0.75 
sbcc 242.33851726 33.55299862   88.678    17.61   -38.26    -1.76   0.03   0.05   0.11 
sbgz 13.11042821 47.80341985 1323.553    16.14    21.35     0.53   0.22   0.22   0.64 
sbok 17.87921164 -29.66932435 1043.078    19.19    17.93     0.43   0.11   0.09   0.28 
sbr5 239.7727185 34.51055702   76.014    22.03   -41.88     0.64   0.19   0.22   0.58 
sbrb 237.58915629 37.68644856  -13.213    16.77   -32.65     -0.5   0.17   0.16    0.3 
sbrn 237.58955988 37.68621833   -2.175    15.08   -33.16     0.35   0.18   0.25   0.79 
sc00 239.27539118 46.95092515 1178.413    -9.43   -12.21    -1.09   0.04   0.05   0.16 
sc01 253.03345811 34.06795324 2097.373    -7.05   -13.53     0.77   0.04   0.05   0.13 
sc02 236.99238997 48.5461951  -15.031    -8.62    -8.66    -0.15   0.05   0.09   0.13 
sc03 236.29426217 47.81658712 2018.458    -6.25    -5.33     2.23   0.14   0.13   0.24 
sc04 236.2958709 48.92316414   14.861    -8.34    -7.97     1.08   0.06   0.07   0.13 
scby 300.40638629 80.26013252  544.297     8.57   -20.73     8.32   0.07   0.06   0.32 
sccp 237.9979346 37.65184477  419.312     6.73   -27.81    -0.26    0.1    0.1   0.24 
sch2 293.16738574 54.83208907  498.165      7.9   -17.21    10.81   0.11    0.1   0.19 
scia 242.6117014 34.60744624  831.450     4.08    -24.0    -0.81   0.03   0.04   0.12 
scip 241.51206656 32.91442503  452.862    22.92   -41.98    -0.72   0.04   0.05   0.12 
scms 242.36544054 33.44413837   23.256    17.18   -38.95     -0.4   0.17   0.29    0.8 
scoa 358.31832154 43.39523491   59.468    16.59    18.68    -0.83   0.09   0.06   0.17 
scor 338.04966375 70.48533364  128.505     20.0   -10.93     2.32   0.05   0.06   0.27 
scrz 296.84032602 -17.79679107  442.075    11.83    -1.11    -0.68   0.07   0.09   0.34 
sctb 166.75801821 -77.84898554  -18.978   -11.02      9.3    -0.31   0.05   0.05   0.18 
scub 284.23768393 20.01206308   20.922      4.9    -5.61     -0.7    0.1   0.09    0.2 
sdhl 243.72110342 34.25501119  835.049    -1.76   -17.02     0.47   0.04   0.06   0.11 
sdly 234.02542203 -77.13531273 2097.312     1.27    19.48    -1.98   0.15   0.09   0.55 
se01 252.78789875 39.4003502 1878.835    -6.61    -15.2    -0.48    0.1   0.09   0.26 
seai 237.74369829 47.68700501   -3.958    -8.61    -9.85    -1.96    0.1   0.18   0.36 
seas 236.07757707 45.98422547  -12.031     -3.7    -3.94     0.88   0.07   0.09   0.23 
seat 237.69052537 47.65397786   44.228    -8.66    -9.54     -1.4   0.04   0.06   0.12 
seaw 237.74369915 47.68700547   -3.956    -6.85    -11.3     0.36   0.17   0.23   0.62 
sedd 174.13729228 -41.66382039  107.885    35.31   -17.24    -0.98   0.13    0.2   0.42 
sedr 237.7761534 48.52155857   29.857    -9.19   -10.19    -0.73   0.03   0.06   0.14 
sejn 127.30319373 36.52221248  181.213   -11.57     29.5    -0.31    0.2   0.15   0.45 
sekc 47.17514575 41.22017499  726.663     14.5    26.96    -2.03   0.08   0.07   0.28 
seld 208.29332981 59.44571134   20.309   -22.73    -8.49     5.95   0.12   0.08   0.17 
sele 77.01689553 43.17873183 1341.998     4.07    28.43     0.32    0.1    0.1   0.28 
senu 312.85868594 61.06957967  666.933    13.17   -17.31     8.45   0.09   0.07   0.36 
seqm 236.88645638 48.09141559   34.701    -7.61    -7.97    -1.63   0.12   0.15   0.45 
sey1 55.47940183 -4.67372014  537.195    11.23    25.61    -0.77   0.14   0.18   0.44 
sey2 55.47945341 -4.67365135  538.830    11.74     24.8    -2.21   0.15   0.16   0.62 
seyg 55.53063072 -4.67873171  -37.615    11.57    24.79    -0.87   0.12   0.14   0.32 
sfdm 241.24549701 34.45980426  291.504    12.84   -36.75     0.78   0.05   0.05   0.17 
sfel 12.29134555 45.23001771   51.675    15.31    18.21    -4.56   0.18   0.21   0.55 
sfer 353.79435279 36.46434417   84.161    17.09    16.48      0.1   0.07   0.07    0.1 
sg01 262.51518628 36.60414138  290.001    -2.86   -14.02    -0.16   0.07    0.1   0.29 
sg03 276.98879827 39.99843955  216.400      1.5   -15.31     -2.1   0.11   0.12   0.41 
sg04 262.73392196 37.13191572  359.453    -2.84   -14.43     0.19   0.07   0.09   0.31 
sg05 279.37716188 28.0652449  -10.814      3.1    -11.3    -0.89   0.07   0.09   0.23 
sg06 286.87504245 40.91467953   23.793     4.98    -15.2    -0.85   0.09   0.11   0.37 
sg08 263.57195614 36.84133424  300.268    -2.65   -14.15    -0.33   0.06   0.08   0.31 
sg09 261.71564383 36.43075201  390.886    -3.62   -14.01    -0.05   0.08   0.08   0.32 
sg10 261.71364354 36.8814274  331.383    -3.05   -14.16    -0.31   0.15   0.14   0.37 
sg11 260.69112715 37.33157089  635.283    -3.65   -14.32    -0.55   0.11   0.14   0.51 
sg13 262.48480284 38.11462138  411.206    -2.97    -14.1    -1.35   0.15   0.17    0.5 
sg15 264.40624902 38.2023385  307.274    -2.31   -14.79    -0.96    0.1   0.13   0.51 
sg16 263.81926367 37.38422835  251.839    -2.35   -14.68     -0.6   0.11   0.14   0.49 
sg18 261.79609212 34.88352619  382.720    -3.16   -13.59    -0.97   0.12   0.14   0.55 
sg19 261.02214572 35.35554593  438.797    -3.68   -13.86    -0.29   0.11   0.15   0.52 
sg21 260.81138921 19.74123851 2268.014    -2.08    -7.99    -6.48   0.39   0.35   0.78 
sg23 273.05383403 40.43775892  175.865     0.58   -15.33    -2.35   0.13   0.12   0.53 
sg24 254.41114675 40.05424729 3513.128    -6.03   -14.95    -1.18   0.15   0.18   0.55 
sg25 274.113024 42.96564512  185.488     0.61   -16.03    -2.55   0.18   0.17    1.1 
sg26 126.9555273 37.46251803  200.261    -12.4    26.35     0.66   0.19   0.19   0.54 
sg27 203.38966921 71.32289573    9.432   -22.07    -5.81    -2.26   0.11   0.11   0.18 
sg32 263.64114416 30.60246124   80.438    -2.85   -11.86    -1.53   0.11   0.11   0.34 
sg33 253.49369267 31.77290294 1210.489    -5.92    -12.5     0.24   0.05   0.06   0.15 
sg41 261.63789614 37.15100263  390.541    -2.28   -14.67     -1.1   0.22   0.24   0.91 
sg42 262.18008218 36.81934275  307.667    -2.99   -14.07    -0.69   0.35   0.28   1.03 
sg43 262.91821176 36.92553416  321.657     0.05   -17.88     3.23   0.84   1.32   1.54 
sg44 263.23937725 37.06965446  388.290    -3.33   -12.78    -1.13   0.55   0.72   1.04 
sg45 262.93030766 35.86168789  264.466    -5.33    -12.3    -4.02   1.36   0.79   2.83 
sg46 262.48899306 36.11712531  310.225    -3.46   -13.82    -0.31   0.41   0.32   0.99 
sg47 262.0724868 36.31059384  357.810    -2.28   -15.39    -0.68   1.08   0.69   1.77 
sg48 261.82686511 35.87995394  336.600    -1.74    -14.4    -0.55    0.4   0.51   0.97 
sg72 262.53477177 35.23652129  331.103    -2.56   -14.49     0.06    0.2   0.23   0.65 
sgdm 242.13830113 34.20562775  420.747    11.13   -35.23     0.26   0.09    0.1   0.27 
sghs 241.8910266 34.08862475   79.870    13.57   -37.27    -1.59    0.1   0.37   0.35 
sgoc 79.87417688 6.89207539  -78.503     35.0    44.33    -0.35    0.1   0.12   0.22 
sgps 243.30431639 33.91253491  476.701     7.15   -25.42     0.47    0.1   0.13   0.23 
shao 121.20044097 31.09964371   22.069   -13.63    32.08    -1.37   0.08   0.05   0.16 
she2 295.44798955 46.22069104  -15.286     8.59    -15.5    -0.69   0.11   0.08   0.15 
shee 0.74340911 51.44567962   53.303    16.53    17.09     1.67   0.19   0.36    0.3 
shin 239.77495866 40.59167942 1377.326    -6.61   -18.76    -0.35   0.04   0.04   0.12 
shk1 285.98840366 40.47149184  -24.625     5.78    -11.0    -2.41   0.21   0.19    0.3 
shk5 285.98840219 40.47149252  -24.524     5.77   -12.81    -2.73   0.11   0.09   0.23 
shld 240.98431686 41.86836784 1457.556    -8.56   -16.63    -0.17   0.04   0.04   0.13 
shlg 91.91330236 25.6739406 1006.484    30.39    40.47     0.24   0.37   0.34   0.97 
shn5 239.65294086 35.67424361  301.739    16.96   -35.15    -0.56   0.12   0.14   0.43 
shos 243.70101668 35.97134614  582.409    -8.28   -15.55    -0.09   0.04   0.05   0.12 
shp5 239.328719 35.26863277   16.690    20.75   -39.38    -2.55   0.33   0.14   0.71 
shpm 248.13799345 45.09905459 2592.023    -8.96   -14.89    -0.38   0.12   0.12   0.37 
shrc 241.05437384 37.62493841 2352.105     -4.9   -21.83     3.61   0.44   0.15   0.61 
shrk 238.47123326 45.46431439 1319.521    -6.07    -12.7    -1.33   0.19    0.2   0.44 
sibe 243.98441879 34.62425915  362.502     -8.1   -16.95     0.55   0.47   0.23   0.53 
siby 276.75866831 42.17016251  152.520     1.72    -15.7    -2.18   0.04   0.04   0.17 
sidn 275.82890907 40.31035932  292.245     1.52   -15.23    -1.53   0.05   0.04   0.15 
silk 241.73613238 34.10286101  106.226    13.39   -38.57     -0.4   0.07   0.07   0.14 
simm 240.00219521 35.35111223  583.644    14.13    -33.7      2.0   0.15   0.21   0.31 
simo 18.43957305 -34.18793998   39.488    19.34     16.4    -0.37   0.36   0.34   0.85 
sin1 103.67944002 1.34298072   92.365     -5.5    27.15    -1.47   0.21   0.31   0.76 
sio3 242.74959684 32.86470096   34.868    17.69   -39.77     -1.2   0.14   0.11   0.26 
sio5 242.75031345 32.84073344  185.539    19.37   -39.13    -0.94   0.05   0.04    0.1 
sjb5 238.42026479 36.8613588   93.225    19.95   -39.31     0.92   0.15   0.25    0.7 
sjdv 4.67657382 45.87908353  432.421    16.21    19.49    -0.19   0.04   0.04   0.15 
ske0 21.04828988 64.87919729   81.269    14.43    17.23    10.46   0.05   0.06   0.19 
skgt 237.6575298 48.43343549   -6.728    -8.93    -9.97    -1.28   0.14   0.19   0.49 
skul 243.78937623 36.73045585 1237.311    -8.82   -15.63    -0.41   0.07   0.08   0.23 
skyb 241.52137364 34.43862285  520.226    11.01   -34.73     0.32   0.06   0.05   0.16 
slac 237.79573866 37.41651638   63.688    16.34   -34.25    -0.82   0.05   0.08   0.16 
slai 266.30112947 41.90058325  289.510    -2.08   -14.27    -1.62   0.11   0.13   0.35 
slbu 100.00972437 -2.76639574    2.127    34.27    23.03   -16.06   0.24   0.26   0.43 
slcu 248.04502845 40.77217296 1277.869    -8.96   -15.29    -3.39   0.08   0.18   0.52 
slhg 243.74594125 33.19262293  177.646    12.63   -34.34    -0.53   0.11   0.15   0.33 
sli4 240.11571281 39.31427762 2902.531    -4.19   -20.47     0.94    0.2    0.3   0.79 
slid 240.11571452 39.3142779 2902.520    -4.63   -20.64     0.56   0.09   0.09   0.19 
slms 244.02216048 33.29222703  -45.947     6.36   -25.55    -0.75   0.03   0.07    0.1 
sln5 238.36677355 36.66704493  -14.648    22.71   -40.17     0.53   0.15   0.23   0.74 
slom 34.28382084 31.22818224  112.715    18.87    24.76    -0.57   0.16   0.45   0.38 
slpc 204.3298399 19.40679076 3141.204    28.76   -66.11    -0.88   0.53   0.94   0.46 
smai 237.65494239 47.52357224  113.468    -8.08    -9.71    -1.38   0.05   0.08   0.14 
smel 247.15507397 39.42564445 1422.149    -8.88   -16.27    -0.29   0.03   0.03    0.1 
sms3 238.40917213 39.17421002   -6.451    -3.69   -23.47    -4.66   0.26   0.47    1.2 
smst 135.93695459 33.57785528   97.536    -4.85    -5.65    -1.44    0.1   0.12    0.2 
smyc 244.41251809 36.3195924 2562.734    -8.83   -15.46    -0.08   0.09   0.11    0.3 
snfd 280.841945 35.47352884   94.084     3.47   -13.89    -0.86   0.04   0.04   0.13 
snhs 242.07137594 33.9273358   66.423    15.55   -37.32    -0.73   0.04   0.06   0.13 
sni1 240.47564033 33.24787237  239.681    23.87   -42.23     -0.9   0.05   0.09   0.13 
snje 270.39930789 13.86824694 1658.893      4.2     4.99    -2.69   0.28    0.2   0.48 
snlr 281.15299433 1.29251561   23.058    10.26    10.16      0.5   0.09   0.16    0.3 
snog 243.19220976 34.03521156 2314.676     4.05   -24.67     0.09   0.18   0.14    0.3 
snoq 238.61171872 47.39130964  770.080    -8.83   -10.86    -1.63   0.07   0.09   0.24 
snrs 238.35639836 46.9146139 1938.315    -6.97    -7.01     2.38   0.85   1.11   1.85 
snst 177.34749498 -38.77963149  596.679    21.55     2.21    -0.62    0.1   0.21   0.24 
sod3 26.38928692 67.4207872  300.849    13.38    18.07     7.64   0.17   0.18    0.9 
soda 26.38904896 67.42085861  299.775    13.35    17.94     7.79   0.06    0.1   0.38 
sodb 238.07448372 37.16640349  985.604    15.12    -33.7    -2.72   0.13    0.1   0.38 
sofi 23.39473046 42.55609379 1119.532    11.92    23.87    -0.09   0.05   0.06   0.16 
sol1 283.5461068 38.31887626  -19.045     4.24   -14.42    -2.29   0.08   0.09   0.35 
sola 46.40056745 24.91067633  760.026    29.26    31.82    -0.96   0.12   0.11   0.43 
solo 159.95434869 -9.43491532  122.935    36.71   -35.02    -0.93   0.13   0.15    0.3 
somt 240.93567042 34.31993783  464.248    18.73   -38.61    -1.98   0.04   0.04   0.12 
song 242.43973842 33.38074947   -2.933    17.99   -38.83     -1.5   0.07   0.07   0.21 
sons 356.03603521 39.67535512  808.944    16.36    18.34     0.02    0.2   0.17   0.56 
sowr 274.46643246 42.22586646  231.461     0.96   -15.83    -2.71   0.07   0.06   0.17 
spby 147.93085007 -42.5464388    1.070    55.49    13.96    -1.08   0.06   0.06   0.16 
spcg 207.97759454 61.29121929 1342.724   -28.43    -7.12     9.24   0.22   0.31   0.48 
spcp 207.84451687 61.26552761 1628.800   -27.63    -6.92     8.63   0.21   0.33   0.68 
sped 290.69442641 18.46101531  -22.130     8.94     6.79    -0.01   0.09   0.08   0.22 
spic 247.87252569 39.30621464 1670.431    -8.32   -16.28     0.09   0.05   0.05   0.14 
spit 208.573012 59.60805143   19.841    -21.2   -10.18     6.52   0.18   0.09   0.22 
spk1 241.35384429 34.05934051  440.117    18.28   -39.35     0.63   0.04   0.05   0.13 
spkn 242.49742121 47.6276641  694.592   -10.51   -13.36      0.0   0.05   0.05   0.17 
spms 242.15122861 33.99265284  207.042    13.88   -36.75    -1.38   0.04   0.04   0.11 
spmx 244.53414274 31.04504334 2763.663    19.94   -43.11     0.34   0.13   0.21   0.36 
spn1 242.57630246 47.51835646  719.930   -10.17   -14.18    -0.62   0.18   0.17   0.53 
spn5 242.57630116 47.51835585  720.101   -10.26   -13.39    -0.53    0.1   0.16   0.36 
spra 240.22369432 44.8266915  566.804    -8.96    -13.6    -0.81   0.08   0.08   0.27 
sprg 242.02466778 47.30985598  600.496   -10.06   -13.49    -0.82   0.05    0.1    0.2 
sprz 303.00413917 -63.39512039   27.692    10.01    15.83     2.58   0.18   0.25   0.58 
spt0 12.89134823 57.71495823  219.941    14.87    17.45     4.56   0.04   0.04   0.16 
spw2 242.74292735 32.86690645  -21.408    18.25   -39.19    -1.87    0.1   0.16   0.46 
srb1 237.73303808 37.87435718   54.656    12.19   -29.98     -1.6   0.11   0.11   0.22 
srjv 18.41389249 43.86785224  645.771    15.66     23.0    -0.02   0.11   0.07   0.27 
srmp 305.60629688 72.91067758  370.363     9.76   -21.61    14.12   0.05   0.06    0.5 
srod 288.65883844 19.47525059   98.773     6.54    -0.83    -0.19   0.11   0.08   0.23 
srp1 247.77221054 33.45062919  297.062    -7.92   -13.53    -0.99   0.07   0.13   0.24 
srs1 239.93478266 34.00433393   68.221    24.32   -41.85    -0.73   0.04   0.05   0.11 
ssa1 321.48351508 -12.97515738   -2.106    12.33     -4.7     0.24   0.07   0.06   0.21 
ssho 237.68483559 47.68230012   74.141    -8.49    -9.63    -1.92   0.05   0.08   0.15 
ssia 270.88340405 13.69708502  626.623     6.67     6.16     0.69   0.12   0.15   0.25 
stas 5.59862307 59.01771147  104.912    15.76     15.2     1.35   0.04   0.04   0.13 
stay 237.179141 44.83070771  110.870    -6.06    -9.63    -0.52   0.05   0.08   0.16 
stb1 272.68567057 44.79548564  148.832     -0.5   -16.38    -0.27   0.12    0.1   0.35 
stb5 272.68566795 44.79548562  148.995    -0.18   -16.25    -2.26   0.13   0.12   0.66 
stbt 253.13504455 40.51272042 2087.333    -7.87   -14.92    -0.56   0.15   0.12   0.43 
stea 240.11632604 39.62554312 1534.214    -5.65   -20.42    -0.26   0.09   0.09   0.21 
step 204.42522136 19.53643994 3419.008    34.41   -61.47    -1.06   0.18   0.08   0.15 
stew 273.75270058 -84.18701535 1587.061      8.4    10.59    -1.39    0.1   0.09   0.42 
sthl 354.33265449 -15.94253384  453.181     18.5    22.94    -0.28   0.09    0.1   0.26 
stj2 307.32169425 47.59523253  152.596    13.08   -14.99    -0.84   0.09    0.1   0.27 
stj3 307.32169204 47.5954352  154.512    13.35   -15.04    -0.26   0.16   0.27   0.61 
stjo 307.32225292 47.59523841  152.839    12.98   -14.87    -0.08   0.05   0.05    0.1 
stk2 141.84481619 43.52864574  118.569    -9.22     3.67     1.77   0.06    0.1   0.16 
stka 341.17781518 64.43918863  700.540    18.75    -6.51    25.14   0.13    0.1   0.51 
stkr 277.89287591 39.32607031  176.813     2.14   -14.63    -1.19    0.1    0.1   0.17 
stl3 270.24131232 38.61108847  157.149    -0.67   -15.17     0.06   0.17   0.18   0.74 
stle 270.14243767 36.08928746   50.352    -0.12    -14.0    -0.76   0.05   0.06   0.21 
stp1 268.09669488 44.30394911  353.774     -1.5   -16.07    -1.72   0.13   0.12   0.42 
stp5 268.09669274 44.30394901  353.929    -1.49   -15.79    -2.42   0.11   0.11   0.51 
str1 149.01005115 -35.31553665  799.934    55.37    18.38    -1.19   0.04   0.05   0.15 
str2 149.01015413 -35.31616229  802.471    55.24    18.38    -1.49   0.04   0.05    0.2 
stri 243.66220819 36.64462248 1029.851    -8.54    -15.5    -0.12   0.07   0.11   0.25 
strl 282.51637485 38.97721818   56.027     3.03   -14.21    -0.37   0.46    0.5   1.16 
stvi 295.02555264 18.34009462  -21.477    14.14     8.76    -0.43   0.13   0.17    0.3 
suaa 237.82671537 37.42690486   20.368    14.77    -33.3    -0.56   0.31   0.33   0.68 
sulp 24.01448708 49.83558818  370.519     14.0    21.67     0.27   0.04   0.04   0.18 
sum1 257.4882283 34.82506315 1163.377     -5.5   -13.34     0.83   0.27   0.15   0.54 
sum5 257.48822725 34.82506283 1163.538    -4.78   -13.01     0.38   0.13   0.21   0.35 
sumk 73.99710486 44.2081312 1012.133     2.53     27.1     0.65   0.06   0.05   0.19 
sunm 153.0352991 -27.48489459   92.012    53.65     21.5    -1.79    0.3   0.22   0.99 
sup1 271.55778662 46.74874122  203.038     0.46   -17.74    -1.63   0.37   0.27    1.4 
sup2 272.92649313 45.74948338  153.823    -0.68   -16.46    -1.33   0.04   0.05   0.23 
sup3 274.48719641 46.30266446  221.668     -1.2   -16.86     0.59   0.05   0.04   0.19 
sutb 238.17940351 39.20583654  616.560     -4.6   -22.73    -0.62   0.05   0.04   0.15 
suth 20.81046139 -32.38021171 1799.760    19.22    16.88     0.29   0.06   0.06   0.11 
sutm 20.81091053 -32.3814345 1797.609    19.05    16.88     0.13   0.05   0.04   0.11 
sutt 170.13927873 -45.6341633  417.429    30.49   -31.88     -0.5   0.12    0.1    0.4 
sutv 20.81046343 -32.38020975 1799.761    19.35    16.65     0.31   0.12   0.14   0.31 
suur 24.38026203 59.4635797   84.386    12.87    20.27     3.54   0.21   0.25   1.09 
suwn 127.05423868 37.27551545   82.262   -12.63    26.78     0.98   0.05   0.26   0.17 
svic 238.7467231 43.64306279 1751.346     -7.6   -13.98    -0.51   0.08   0.09   0.33 
